10:05:03, 59.34981989642112
10:06:45, 59.350263069748266
10:07:45, 59.34990131663704
10:08:47, 59.34836360825539
10:09:43, 59.344862023653086
10:10:28, 59.340178815284325
10:11:13, 59.33275050887635
10:11:55, 59.32061477416197
10:12:38, 59.30102857437325
10:13:05, 59.282218443224856
10:13:32, 59.25987890031177
10:13:55, 59.23557651181366
10:14:17, 59.210489809590065
10:14:37, 59.186578032001236
10:14:57, 59.164235397181216
10:15:22, 59.14307129422071
10:15:48, 59.12465280461725
10:16:20, 59.10819819123445
10:17:04, 59.09410270284198
10:17:51, 59.08471464275593
10:18:49, 59.0788611476128
10:19:40, 59.07574965860195
10:20:49, 59.07343124371957
10:21:57, 59.073073097833095
