10:06:40, 59.35030520268066
10:07:05, 59.35016261117137
10:07:29, 59.349477846236
10:07:54, 59.34933525472672
10:08:19, 59.348650489791346
10:08:43, 59.347810818162806
10:09:08, 59.34673878649452
10:09:32, 59.34520203474672
10:09:57, 59.34335546961259
10:10:22, 59.34081182435921
10:10:46, 59.33749364563998
10:11:11, 59.332936213375405
10:11:35, 59.32706207421891
10:12:00, 59.31913542137793
10:12:21, 59.31016630984898
10:12:38, 59.30088652890482
10:12:53, 59.29198851532907
10:13:05, 59.28285001446766
10:13:17, 59.273399118441695
10:13:28, 59.26286137944881
10:13:37, 59.254665484627914
10:13:46, 59.244659117830615
10:13:55, 59.23529174114263
10:14:04, 59.22422039082981
10:14:13, 59.21485301414183
10:14:22, 59.203781663829
10:14:31, 59.19420129043792
10:14:40, 59.1833429368282
10:14:49, 59.17450805189798
10:14:59, 59.16311776631158
10:15:09, 59.15460293621711
10:15:19, 59.14489532458525
10:15:31, 59.13544442855928
10:15:45, 59.12650528440186
10:16:01, 59.11695249577872
10:16:22, 59.10778004730436
10:16:44, 59.09965864153475
10:17:08, 59.09300996891241
10:17:33, 59.08775545652858
10:17:58, 59.08389510438327
10:18:22, 59.08096419239696
10:18:47, 59.07904017391625
10:19:11, 59.0772710621287
10:19:36, 59.075966670420655
10:20:01, 59.07489463875237
10:20:25, 59.074209873817
10:20:50, 59.07383492226796
10:21:14, 59.07338251737234
10:21:38, 59.07300700604222
